"long","lat","disturb","rainann","soildepth","soilfert","tempann","topo","easting","northing","plot","Species","pres.abs","id"
152.6997,-31.2359,3,1358,1120,2,176,16,-100541.685582801,6527088.95233367,841,"Eucalyptus.carnea",0,6725
152.6997,-31.2359,3,1358,1120,2,176,16,-100541.685582801,6527088.95233367,841,"Eucalyptus.fastigata",0,6726
152.6997,-31.2359,3,1358,1120,2,176,16,-100541.685582801,6527088.95233367,841,"Eucalyptus.campanulata",1,6727
152.6997,-31.2359,3,1358,1120,2,176,16,-100541.685582801,6527088.95233367,841,"Eucalyptus.nova-anglica",0,6728
152.7086,-31.2391,3,1376,1090,2,175,16,-99671.4227577423,6526781.93297563,842,"Angophora.costata",0,6729
152.7086,-31.2391,3,1376,1090,2,175,16,-99671.4227577423,6526781.93297563,842,"Corymbia.gummifera",0,6730
152.7086,-31.2391,3,1376,1090,2,175,16,-99671.4227577423,6526781.93297563,842,"Corymbia.intermedia",0,6731
152.7086,-31.2391,3,1376,1090,2,175,16,-99671.4227577423,6526781.93297563,842,"Eucalyptus.blakelyi",0,6732
152.7086,-31.2391,3,1376,1090,2,175,16,-99671.4227577423,6526781.93297563,842,"Eucalyptus.carnea",0,6733
152.7086,-31.2391,3,1376,1090,2,175,16,-99671.4227577423,6526781.93297563,842,"Eucalyptus.fastigata",1,6734
152.7086,-31.2391,3,1376,1090,2,175,16,-99671.4227577423,6526781.93297563,842,"Eucalyptus.campanulata",1,6735
152.7086,-31.2391,3,1376,1090,2,175,16,-99671.4227577423,6526781.93297563,842,"Eucalyptus.nova-anglica",0,6736
152.7028,-31.2423,3,1348,1100,2,176,15,-100204.933358522,6526394.59957576,843,"Angophora.costata",0,6737
152.7028,-31.2423,3,1348,1100,2,176,15,-100204.933358522,6526394.59957576,843,"Corymbia.gummifera",0,6738
152.7028,-31.2423,3,1348,1100,2,176,15,-100204.933358522,6526394.59957576,843,"Corymbia.intermedia",0,6739
152.7028,-31.2423,3,1348,1100,2,176,15,-100204.933358522,6526394.59957576,843,"Eucalyptus.blakelyi",0,6740
152.7028,-31.2423,3,1348,1100,2,176,15,-100204.933358522,6526394.59957576,843,"Eucalyptus.carnea",0,6741
152.7028,-31.2423,3,1348,1100,2,176,15,-100204.933358522,6526394.59957576,843,"Eucalyptus.fastigata",1,6742
152.7028,-31.2423,3,1348,1100,2,176,15,-100204.933358522,6526394.59957576,843,"Eucalyptus.campanulata",1,6743
152.7028,-31.2423,3,1348,1100,2,176,15,-100204.933358522,6526394.59957576,843,"Eucalyptus.nova-anglica",0,6744
152.7243,-31.2477,3,1272,1090,2,179,-13,-98117.6587417981,6525911.76110948,844,"Angophora.costata",0,6745
152.7243,-31.2477,3,1272,1090,2,179,-13,-98117.6587417981,6525911.76110948,844,"Corymbia.gummifera",0,6746
152.7243,-31.2477,3,1272,1090,2,179,-13,-98117.6587417981,6525911.76110948,844,"Corymbia.intermedia",0,6747
152.7243,-31.2477,3,1272,1090,2,179,-13,-98117.6587417981,6525911.76110948,844,"Eucalyptus.blakelyi",0,6748
152.7243,-31.2477,3,1272,1090,2,179,-13,-98117.6587417981,6525911.76110948,844,"Eucalyptus.carnea",0,6749
152.7243,-31.2477,3,1272,1090,2,179,-13,-98117.6587417981,6525911.76110948,844,"Eucalyptus.fastigata",1,6750
152.7243,-31.2477,3,1272,1090,2,179,-13,-98117.6587417981,6525911.76110948,844,"Eucalyptus.campanulata",0,6751
152.7243,-31.2477,3,1272,1090,2,179,-13,-98117.6587417981,6525911.76110948,844,"Eucalyptus.nova-anglica",0,6752
152.7448,-31.2496,2,1316,1090,2,178,36,-96148.2521340337,6525812.08631872,845,"Angophora.costata",0,6753
152.7448,-31.2496,2,1316,1090,2,178,36,-96148.2521340337,6525812.08631872,845,"Corymbia.gummifera",0,6754
152.7448,-31.2496,2,1316,1090,2,178,36,-96148.2521340337,6525812.08631872,845,"Corymbia.intermedia",0,6755
152.7448,-31.2496,2,1316,1090,2,178,36,-96148.2521340337,6525812.08631872,845,"Eucalyptus.blakelyi",0,6756
152.7448,-31.2496,2,1316,1090,2,178,36,-96148.2521340337,6525812.08631872,845,"Eucalyptus.carnea",0,6757
152.7448,-31.2496,2,1316,1090,2,178,36,-96148.2521340337,6525812.08631872,845,"Eucalyptus.fastigata",1,6758
152.7448,-31.2496,2,1316,1090,2,178,36,-96148.2521340337,6525812.08631872,845,"Eucalyptus.campanulata",0,6759
152.7448,-31.2496,2,1316,1090,2,178,36,-96148.2521340337,6525812.08631872,845,"Eucalyptus.nova-anglica",0,6760
152.5882,-31.2798,3,1538,959,2,172,18,-110905.690019006,6521594.26756044,846,"Angophora.costata",0,6761
152.5882,-31.2798,3,1538,959,2,172,18,-110905.690019006,6521594.26756044,846,"Corymbia.gummifera",0,6762
152.5882,-31.2798,3,1538,959,2,172,18,-110905.690019006,6521594.26756044,846,"Corymbia.intermedia",0,6763
152.5882,-31.2798,3,1538,959,2,172,18,-110905.690019006,6521594.26756044,846,"Eucalyptus.blakelyi",0,6764
152.5882,-31.2798,3,1538,959,2,172,18,-110905.690019006,6521594.26756044,846,"Eucalyptus.carnea",0,6765
152.5882,-31.2798,3,1538,959,2,172,18,-110905.690019006,6521594.26756044,846,"Eucalyptus.fastigata",0,6766
152.5882,-31.2798,3,1538,959,2,172,18,-110905.690019006,6521594.26756044,846,"Eucalyptus.campanulata",0,6767
152.5882,-31.2798,3,1538,959,2,172,18,-110905.690019006,6521594.26756044,846,"Eucalyptus.nova-anglica",1,6768
152.5356,-31.2824,2,1786,1100,2,151,2,-115910.130877805,6521011.04343967,847,"Angophora.costata",0,6769
152.5356,-31.2824,2,1786,1100,2,151,2,-115910.130877805,6521011.04343967,847,"Corymbia.gummifera",0,6770
152.5356,-31.2824,2,1786,1100,2,151,2,-115910.130877805,6521011.04343967,847,"Corymbia.intermedia",0,6771
152.5356,-31.2824,2,1786,1100,2,151,2,-115910.130877805,6521011.04343967,847,"Eucalyptus.blakelyi",0,6772
152.5356,-31.2824,2,1786,1100,2,151,2,-115910.130877805,6521011.04343967,847,"Eucalyptus.carnea",0,6773
152.5356,-31.2824,2,1786,1100,2,151,2,-115910.130877805,6521011.04343967,847,"Eucalyptus.fastigata",1,6774
152.5356,-31.2824,2,1786,1100,2,151,2,-115910.130877805,6521011.04343967,847,"Eucalyptus.campanulata",0,6775
152.5356,-31.2824,2,1786,1100,2,151,2,-115910.130877805,6521011.04343967,847,"Eucalyptus.nova-anglica",0,6776
152.533,-31.2837,2,1764,1090,2,152,-30,-116149.832529988,6520851.93219905,848,"Angophora.costata",0,6777
152.533,-31.2837,2,1764,1090,2,152,-30,-116149.832529988,6520851.93219905,848,"Corymbia.gummifera",0,6778
152.533,-31.2837,2,1764,1090,2,152,-30,-116149.832529988,6520851.93219905,848,"Corymbia.intermedia",0,6779
152.533,-31.2837,2,1764,1090,2,152,-30,-116149.832529988,6520851.93219905,848,"Eucalyptus.blakelyi",0,6780
152.533,-31.2837,2,1764,1090,2,152,-30,-116149.832529988,6520851.93219905,848,"Eucalyptus.carnea",0,6781
152.533,-31.2837,2,1764,1090,2,152,-30,-116149.832529988,6520851.93219905,848,"Eucalyptus.fastigata",0,6782
152.533,-31.2837,2,1764,1090,2,152,-30,-116149.832529988,6520851.93219905,848,"Eucalyptus.campanulata",0,6783
152.533,-31.2837,2,1764,1090,2,152,-30,-116149.832529988,6520851.93219905,848,"Eucalyptus.nova-anglica",0,6784
152.5314,-31.286,3,1868,1110,2,147,23,-116287.520324758,6520587.27832663,849,"Angophora.costata",0,6785
152.5314,-31.286,3,1868,1110,2,147,23,-116287.520324758,6520587.27832663,849,"Corymbia.gummifera",0,6786
152.5314,-31.286,3,1868,1110,2,147,23,-116287.520324758,6520587.27832663,849,"Corymbia.intermedia",0,6787
152.5314,-31.286,3,1868,1110,2,147,23,-116287.520324758,6520587.27832663,849,"Eucalyptus.blakelyi",0,6788
152.5314,-31.286,3,1868,1110,2,147,23,-116287.520324758,6520587.27832663,849,"Eucalyptus.carnea",0,6789
152.5314,-31.286,3,1868,1110,2,147,23,-116287.520324758,6520587.27832663,849,"Eucalyptus.fastigata",0,6790
152.5314,-31.286,3,1868,1110,2,147,23,-116287.520324758,6520587.27832663,849,"Eucalyptus.campanulata",0,6791
152.5314,-31.286,3,1868,1110,2,147,23,-116287.520324758,6520587.27832663,849,"Eucalyptus.nova-anglica",0,6792
152.5314,-31.2878,2,1890,1100,2,144,0,-116275.738648334,6520387.19518223,850,"Angophora.costata",0,6793
152.5314,-31.2878,2,1890,1100,2,144,0,-116275.738648334,6520387.19518223,850,"Corymbia.gummifera",0,6794
152.5314,-31.2878,2,1890,1100,2,144,0,-116275.738648334,6520387.19518223,850,"Corymbia.intermedia",0,6795
152.5314,-31.2878,2,1890,1100,2,144,0,-116275.738648334,6520387.19518223,850,"Eucalyptus.blakelyi",0,6796
152.5314,-31.2878,2,1890,1100,2,144,0,-116275.738648334,6520387.19518223,850,"Eucalyptus.carnea",0,6797
152.5314,-31.2878,2,1890,1100,2,144,0,-116275.738648334,6520387.19518223,850,"Eucalyptus.fastigata",0,6798
152.5314,-31.2878,2,1890,1100,2,144,0,-116275.738648334,6520387.19518223,850,"Eucalyptus.campanulata",0,6799
152.5314,-31.2878,2,1890,1100,2,144,0,-116275.738648334,6520387.19518223,850,"Eucalyptus.nova-anglica",0,6800
152.5356,-31.2896,3,1868,1129,2,148,17,-115863.036430271,6520210.71388352,851,"Angophora.costata",0,6801
152.5356,-31.2896,3,1868,1129,2,148,17,-115863.036430271,6520210.71388352,851,"Corymbia.gummifera",0,6802
152.5356,-31.2896,3,1868,1129,2,148,17,-115863.036430271,6520210.71388352,851,"Corymbia.intermedia",0,6803
152.5356,-31.2896,3,1868,1129,2,148,17,-115863.036430271,6520210.71388352,851,"Eucalyptus.blakelyi",0,6804
152.5356,-31.2896,3,1868,1129,2,148,17,-115863.036430271,6520210.71388352,851,"Eucalyptus.carnea",0,6805
152.5356,-31.2896,3,1868,1129,2,148,17,-115863.036430271,6520210.71388352,851,"Eucalyptus.fastigata",0,6806
152.5356,-31.2896,3,1868,1129,2,148,17,-115863.036430271,6520210.71388352,851,"Eucalyptus.campanulata",0,6807
152.5356,-31.2896,3,1868,1129,2,148,17,-115863.036430271,6520210.71388352,851,"Eucalyptus.nova-anglica",0,6808
151.7338,-31.3816,1,1038,1029,2,134,-42,-191750.752068124,6505188.30327013,852,"Angophora.costata",0,6809
151.7338,-31.3816,1,1038,1029,2,134,-42,-191750.752068124,6505188.30327013,852,"Corymbia.gummifera",0,6810
151.7338,-31.3816,1,1038,1029,2,134,-42,-191750.752068124,6505188.30327013,852,"Corymbia.intermedia",0,6811
151.7338,-31.3816,1,1038,1029,2,134,-42,-191750.752068124,6505188.30327013,852,"Eucalyptus.blakelyi",0,6812
151.7338,-31.3816,1,1038,1029,2,134,-42,-191750.752068124,6505188.30327013,852,"Eucalyptus.carnea",0,6813
151.7338,-31.3816,1,1038,1029,2,134,-42,-191750.752068124,6505188.30327013,852,"Eucalyptus.fastigata",0,6814
151.7338,-31.3816,1,1038,1029,2,134,-42,-191750.752068124,6505188.30327013,852,"Eucalyptus.campanulata",0,6815
151.7338,-31.3816,1,1038,1029,2,134,-42,-191750.752068124,6505188.30327013,852,"Eucalyptus.nova-anglica",0,6816
151.7338,-31.3834,1,1032,1000,2,136,-16,-191737.456231989,6504988.06813566,853,"Angophora.costata",1,6817
151.7338,-31.3834,1,1032,1000,2,136,-16,-191737.456231989,6504988.06813566,853,"Corymbia.gummifera",0,6818
151.7338,-31.3834,1,1032,1000,2,136,-16,-191737.456231989,6504988.06813566,853,"Corymbia.intermedia",0,6819
151.7338,-31.3834,1,1032,1000,2,136,-16,-191737.456231989,6504988.06813566,853,"Eucalyptus.blakelyi",0,6820
151.7338,-31.3834,1,1032,1000,2,136,-16,-191737.456231989,6504988.06813566,853,"Eucalyptus.carnea",0,6821
151.7338,-31.3834,1,1032,1000,2,136,-16,-191737.456231989,6504988.06813566,853,"Eucalyptus.fastigata",0,6822
151.7338,-31.3834,1,1032,1000,2,136,-16,-191737.456231989,6504988.06813566,853,"Eucalyptus.campanulata",0,6823
151.7338,-31.3834,1,1032,1000,2,136,-16,-191737.456231989,6504988.06813566,853,"Eucalyptus.nova-anglica",0,6824
151.7358,-31.387,3,994,970,2,135,-8,-191520.002727387,6504600.27114153,854,"Angophora.costata",0,6825
151.7358,-31.387,3,994,970,2,135,-8,-191520.002727387,6504600.27114153,854,"Corymbia.gummifera",0,6826
151.7358,-31.387,3,994,970,2,135,-8,-191520.002727387,6504600.27114153,854,"Corymbia.intermedia",0,6827
151.7358,-31.387,3,994,970,2,135,-8,-191520.002727387,6504600.27114153,854,"Eucalyptus.blakelyi",0,6828
151.7358,-31.387,3,994,970,2,135,-8,-191520.002727387,6504600.27114153,854,"Eucalyptus.carnea",0,6829
151.7358,-31.387,3,994,970,2,135,-8,-191520.002727387,6504600.27114153,854,"Eucalyptus.fastigata",0,6830
151.7358,-31.387,3,994,970,2,135,-8,-191520.002727387,6504600.27114153,854,"Eucalyptus.campanulata",0,6831
151.7358,-31.387,3,994,970,2,135,-8,-191520.002727387,6504600.27114153,854,"Eucalyptus.nova-anglica",0,6832
151.7653,-31.3873,3,1330,1070,4,113,10,-188702.659197786,6504753.4163539,855,"Angophora.costata",1,6833
151.7653,-31.3873,3,1330,1070,4,113,10,-188702.659197786,6504753.4163539,855,"Corymbia.gummifera",0,6834
151.7653,-31.3873,3,1330,1070,4,113,10,-188702.659197786,6504753.4163539,855,"Corymbia.intermedia",0,6835
151.7653,-31.3873,3,1330,1070,4,113,10,-188702.659197786,6504753.4163539,855,"Eucalyptus.blakelyi",0,6836
151.7653,-31.3873,3,1330,1070,4,113,10,-188702.659197786,6504753.4163539,855,"Eucalyptus.carnea",0,6837
151.7653,-31.3873,3,1330,1070,4,113,10,-188702.659197786,6504753.4163539,855,"Eucalyptus.fastigata",0,6838
151.7653,-31.3873,3,1330,1070,4,113,10,-188702.659197786,6504753.4163539,855,"Eucalyptus.campanulata",0,6839
151.7653,-31.3873,3,1330,1070,4,113,10,-188702.659197786,6504753.4163539,855,"Eucalyptus.nova-anglica",0,6840
151.7715,-31.3928,3,1316,1049,2,116,9,-188070.595591157,6504180.71253877,856,"Angophora.costata",0,6841
151.7715,-31.3928,3,1316,1049,2,116,9,-188070.595591157,6504180.71253877,856,"Corymbia.gummifera",0,6842
151.7715,-31.3928,3,1316,1049,2,116,9,-188070.595591157,6504180.71253877,856,"Corymbia.intermedia",0,6843
151.7715,-31.3928,3,1316,1049,2,116,9,-188070.595591157,6504180.71253877,856,"Eucalyptus.blakelyi",0,6844
151.7715,-31.3928,3,1316,1049,2,116,9,-188070.595591157,6504180.71253877,856,"Eucalyptus.carnea",0,6845
151.7715,-31.3928,3,1316,1049,2,116,9,-188070.595591157,6504180.71253877,856,"Eucalyptus.fastigata",0,6846
151.7715,-31.3928,3,1316,1049,2,116,9,-188070.595591157,6504180.71253877,856,"Eucalyptus.campanulata",0,6847
151.7715,-31.3928,3,1316,1049,2,116,9,-188070.595591157,6504180.71253877,856,"Eucalyptus.nova-anglica",0,6848
151.7736,-31.3928,3,1316,1049,2,116,14,-187870.213056057,6504193.95033576,857,"Angophora.costata",0,6849
151.7736,-31.3928,3,1316,1049,2,116,14,-187870.213056057,6504193.95033576,857,"Corymbia.gummifera",0,6850
151.7736,-31.3928,3,1316,1049,2,116,14,-187870.213056057,6504193.95033576,857,"Corymbia.intermedia",0,6851
151.7736,-31.3928,3,1316,1049,2,116,14,-187870.213056057,6504193.95033576,857,"Eucalyptus.blakelyi",0,6852
151.7736,-31.3928,3,1316,1049,2,116,14,-187870.213056057,6504193.95033576,857,"Eucalyptus.carnea",0,6853
151.7736,-31.3928,3,1316,1049,2,116,14,-187870.213056057,6504193.95033576,857,"Eucalyptus.fastigata",0,6854
151.7736,-31.3928,3,1316,1049,2,116,14,-187870.213056057,6504193.95033576,857,"Eucalyptus.campanulata",0,6855
151.7736,-31.3928,3,1316,1049,2,116,14,-187870.213056057,6504193.95033576,857,"Eucalyptus.nova-anglica",0,6856
152.1383,-31.417,1,1480,1070,2,127,6,-152908.013847858,6503742.60132994,858,"Angophora.costata",0,6857
152.1383,-31.417,1,1480,1070,2,127,6,-152908.013847858,6503742.60132994,858,"Corymbia.gummifera",0,6858
152.1383,-31.417,1,1480,1070,2,127,6,-152908.013847858,6503742.60132994,858,"Corymbia.intermedia",0,6859
152.1383,-31.417,1,1480,1070,2,127,6,-152908.013847858,6503742.60132994,858,"Eucalyptus.blakelyi",0,6860
152.1383,-31.417,1,1480,1070,2,127,6,-152908.013847858,6503742.60132994,858,"Eucalyptus.carnea",0,6861
152.1383,-31.417,1,1480,1070,2,127,6,-152908.013847858,6503742.60132994,858,"Eucalyptus.fastigata",0,6862
152.1383,-31.417,1,1480,1070,2,127,6,-152908.013847858,6503742.60132994,858,"Eucalyptus.campanulata",0,6863
152.1383,-31.417,1,1480,1070,2,127,6,-152908.013847858,6503742.60132994,858,"Eucalyptus.nova-anglica",0,6864
152.1583,-31.4248,1,1452,980,2,129,23,-150946.558784786,6502994.74168614,859,"Angophora.costata",0,6865
152.1583,-31.4248,1,1452,980,2,129,23,-150946.558784786,6502994.74168614,859,"Corymbia.gummifera",0,6866
152.1583,-31.4248,1,1452,980,2,129,23,-150946.558784786,6502994.74168614,859,"Corymbia.intermedia",0,6867
152.1583,-31.4248,1,1452,980,2,129,23,-150946.558784786,6502994.74168614,859,"Eucalyptus.blakelyi",0,6868
152.1583,-31.4248,1,1452,980,2,129,23,-150946.558784786,6502994.74168614,859,"Eucalyptus.carnea",0,6869
152.1583,-31.4248,1,1452,980,2,129,23,-150946.558784786,6502994.74168614,859,"Eucalyptus.fastigata",0,6870
152.1583,-31.4248,1,1452,980,2,129,23,-150946.558784786,6502994.74168614,859,"Eucalyptus.campanulata",0,6871
152.1583,-31.4248,1,1452,980,2,129,23,-150946.558784786,6502994.74168614,859,"Eucalyptus.nova-anglica",0,6872
152.134,-31.4296,1,1312,1039,2,136,14,-153230.106083675,6502315.78092852,860,"Angophora.costata",0,6873
152.134,-31.4296,1,1312,1039,2,136,14,-153230.106083675,6502315.78092852,860,"Corymbia.gummifera",0,6874
152.134,-31.4296,1,1312,1039,2,136,14,-153230.106083675,6502315.78092852,860,"Corymbia.intermedia",0,6875
152.134,-31.4296,1,1312,1039,2,136,14,-153230.106083675,6502315.78092852,860,"Eucalyptus.blakelyi",0,6876
152.134,-31.4296,1,1312,1039,2,136,14,-153230.106083675,6502315.78092852,860,"Eucalyptus.carnea",0,6877
152.134,-31.4296,1,1312,1039,2,136,14,-153230.106083675,6502315.78092852,860,"Eucalyptus.fastigata",0,6878
152.134,-31.4296,1,1312,1039,2,136,14,-153230.106083675,6502315.78092852,860,"Eucalyptus.campanulata",0,6879
152.134,-31.4296,1,1312,1039,2,136,14,-153230.106083675,6502315.78092852,860,"Eucalyptus.nova-anglica",0,6880
151.2229,-31.4324,2,1028,970,2,122,34,-240119.24924196,6496180.66632873,861,"Angophora.costata",0,6881
151.2229,-31.4324,2,1028,970,2,122,34,-240119.24924196,6496180.66632873,861,"Corymbia.gummifera",0,6882
151.2229,-31.4324,2,1028,970,2,122,34,-240119.24924196,6496180.66632873,861,"Corymbia.intermedia",0,6883
151.2229,-31.4324,2,1028,970,2,122,34,-240119.24924196,6496180.66632873,861,"Eucalyptus.blakelyi",0,6884
151.2229,-31.4324,2,1028,970,2,122,34,-240119.24924196,6496180.66632873,861,"Eucalyptus.carnea",0,6885
151.2229,-31.4324,2,1028,970,2,122,34,-240119.24924196,6496180.66632873,861,"Eucalyptus.fastigata",0,6886
151.2229,-31.4324,2,1028,970,2,122,34,-240119.24924196,6496180.66632873,861,"Eucalyptus.campanulata",0,6887
151.2229,-31.4324,2,1028,970,2,122,34,-240119.24924196,6496180.66632873,861,"Eucalyptus.nova-anglica",0,6888
152.2203,-31.436,3,1364,1110,2,161,-23,-144957.755849937,6502117.5617127,862,"Angophora.costata",0,6889
152.2203,-31.436,3,1364,1110,2,161,-23,-144957.755849937,6502117.5617127,862,"Corymbia.gummifera",0,6890
152.2203,-31.436,3,1364,1110,2,161,-23,-144957.755849937,6502117.5617127,862,"Corymbia.intermedia",0,6891
152.2203,-31.436,3,1364,1110,2,161,-23,-144957.755849937,6502117.5617127,862,"Eucalyptus.blakelyi",0,6892
152.2203,-31.436,3,1364,1110,2,161,-23,-144957.755849937,6502117.5617127,862,"Eucalyptus.carnea",0,6893
152.2203,-31.436,3,1364,1110,2,161,-23,-144957.755849937,6502117.5617127,862,"Eucalyptus.fastigata",0,6894
152.2203,-31.436,3,1364,1110,2,161,-23,-144957.755849937,6502117.5617127,862,"Eucalyptus.campanulata",0,6895
152.2203,-31.436,3,1364,1110,2,161,-23,-144957.755849937,6502117.5617127,862,"Eucalyptus.nova-anglica",0,6896
152.0729,-31.4377,1,1204,1000,2,140,-6,-158998.989314349,6501047.56240267,863,"Angophora.costata",0,6897
152.0729,-31.4377,1,1204,1000,2,140,-6,-158998.989314349,6501047.56240267,863,"Corymbia.gummifera",0,6898
152.0729,-31.4377,1,1204,1000,2,140,-6,-158998.989314349,6501047.56240267,863,"Corymbia.intermedia",0,6899
152.0729,-31.4377,1,1204,1000,2,140,-6,-158998.989314349,6501047.56240267,863,"Eucalyptus.blakelyi",0,6900
152.0729,-31.4377,1,1204,1000,2,140,-6,-158998.989314349,6501047.56240267,863,"Eucalyptus.carnea",0,6901
152.0729,-31.4377,1,1204,1000,2,140,-6,-158998.989314349,6501047.56240267,863,"Eucalyptus.fastigata",0,6902
152.0729,-31.4377,1,1204,1000,2,140,-6,-158998.989314349,6501047.56240267,863,"Eucalyptus.campanulata",0,6903
152.0729,-31.4377,1,1204,1000,2,140,-6,-158998.989314349,6501047.56240267,863,"Eucalyptus.nova-anglica",0,6904
152.2244,-31.4396,1,1376,1080,2,156,7,-144542.081425536,6501741.51392901,864,"Angophora.costata",0,6905
152.2244,-31.4396,1,1376,1080,2,156,7,-144542.081425536,6501741.51392901,864,"Corymbia.gummifera",0,6906
152.2244,-31.4396,1,1376,1080,2,156,7,-144542.081425536,6501741.51392901,864,"Corymbia.intermedia",0,6907
152.2244,-31.4396,1,1376,1080,2,156,7,-144542.081425536,6501741.51392901,864,"Eucalyptus.blakelyi",0,6908
152.2244,-31.4396,1,1376,1080,2,156,7,-144542.081425536,6501741.51392901,864,"Eucalyptus.carnea",0,6909
152.2244,-31.4396,1,1376,1080,2,156,7,-144542.081425536,6501741.51392901,864,"Eucalyptus.fastigata",1,6910
152.2244,-31.4396,1,1376,1080,2,156,7,-144542.081425536,6501741.51392901,864,"Eucalyptus.campanulata",0,6911
152.2244,-31.4396,1,1376,1080,2,156,7,-144542.081425536,6501741.51392901,864,"Eucalyptus.nova-anglica",0,6912
152.2065,-31.4441,1,1406,920,2,152,2,-146217.407102188,6501135.26367273,865,"Angophora.costata",0,6913
152.2065,-31.4441,1,1406,920,2,152,2,-146217.407102188,6501135.26367273,865,"Corymbia.gummifera",0,6914
152.2065,-31.4441,1,1406,920,2,152,2,-146217.407102188,6501135.26367273,865,"Corymbia.intermedia",0,6915
152.2065,-31.4441,1,1406,920,2,152,2,-146217.407102188,6501135.26367273,865,"Eucalyptus.blakelyi",0,6916
152.2065,-31.4441,1,1406,920,2,152,2,-146217.407102188,6501135.26367273,865,"Eucalyptus.carnea",0,6917
152.2065,-31.4441,1,1406,920,2,152,2,-146217.407102188,6501135.26367273,865,"Eucalyptus.fastigata",1,6918
152.2065,-31.4441,1,1406,920,2,152,2,-146217.407102188,6501135.26367273,865,"Eucalyptus.campanulata",0,6919
152.2065,-31.4441,1,1406,920,2,152,2,-146217.407102188,6501135.26367273,865,"Eucalyptus.nova-anglica",0,6920
152.1159,-31.4498,1,1226,1000,2,143,19,-154814.466334008,6499961.04145484,866,"Angophora.costata",1,6921
152.1159,-31.4498,1,1226,1000,2,143,19,-154814.466334008,6499961.04145484,866,"Corymbia.gummifera",0,6922
152.1159,-31.4498,1,1226,1000,2,143,19,-154814.466334008,6499961.04145484,866,"Corymbia.intermedia",0,6923
152.1159,-31.4498,1,1226,1000,2,143,19,-154814.466334008,6499961.04145484,866,"Eucalyptus.blakelyi",0,6924
152.1159,-31.4498,1,1226,1000,2,143,19,-154814.466334008,6499961.04145484,866,"Eucalyptus.carnea",0,6925
152.1159,-31.4498,1,1226,1000,2,143,19,-154814.466334008,6499961.04145484,866,"Eucalyptus.fastigata",0,6926
152.1159,-31.4498,1,1226,1000,2,143,19,-154814.466334008,6499961.04145484,866,"Eucalyptus.campanulata",0,6927
152.1159,-31.4498,1,1226,1000,2,143,19,-154814.466334008,6499961.04145484,866,"Eucalyptus.nova-anglica",0,6928
152.2106,-31.4522,1,1276,1129,2,155,-28,-145770.622687757,6500258.91250107,867,"Angophora.costata",0,6929
152.2106,-31.4522,1,1276,1129,2,155,-28,-145770.622687757,6500258.91250107,867,"Corymbia.gummifera",0,6930
152.2106,-31.4522,1,1276,1129,2,155,-28,-145770.622687757,6500258.91250107,867,"Corymbia.intermedia",0,6931
152.2106,-31.4522,1,1276,1129,2,155,-28,-145770.622687757,6500258.91250107,867,"Eucalyptus.blakelyi",0,6932
152.2106,-31.4522,1,1276,1129,2,155,-28,-145770.622687757,6500258.91250107,867,"Eucalyptus.carnea",0,6933
152.2106,-31.4522,1,1276,1129,2,155,-28,-145770.622687757,6500258.91250107,867,"Eucalyptus.fastigata",0,6934
152.2106,-31.4522,1,1276,1129,2,155,-28,-145770.622687757,6500258.91250107,867,"Eucalyptus.campanulata",0,6935
152.2106,-31.4522,1,1276,1129,2,155,-28,-145770.622687757,6500258.91250107,867,"Eucalyptus.nova-anglica",0,6936
152.1727,-31.4556,1,1478,1049,2,127,24,-149359.624112188,6499655.79032883,868,"Angophora.costata",1,6937
152.1727,-31.4556,1,1478,1049,2,127,24,-149359.624112188,6499655.79032883,868,"Corymbia.gummifera",0,6938
152.1727,-31.4556,1,1478,1049,2,127,24,-149359.624112188,6499655.79032883,868,"Corymbia.intermedia",0,6939
152.1727,-31.4556,1,1478,1049,2,127,24,-149359.624112188,6499655.79032883,868,"Eucalyptus.blakelyi",0,6940
152.1727,-31.4556,1,1478,1049,2,127,24,-149359.624112188,6499655.79032883,868,"Eucalyptus.carnea",0,6941
152.1727,-31.4556,1,1478,1049,2,127,24,-149359.624112188,6499655.79032883,868,"Eucalyptus.fastigata",0,6942
152.1727,-31.4556,1,1478,1049,2,127,24,-149359.624112188,6499655.79032883,868,"Eucalyptus.campanulata",0,6943
152.1727,-31.4556,1,1478,1049,2,127,24,-149359.624112188,6499655.79032883,868,"Eucalyptus.nova-anglica",0,6944
152.2127,-31.4594,1,1318,1059,2,145,-17,-145520.730712143,6499470.78459856,869,"Angophora.costata",0,6945
152.2127,-31.4594,1,1318,1059,2,145,-17,-145520.730712143,6499470.78459856,869,"Corymbia.gummifera",0,6946
152.2127,-31.4594,1,1318,1059,2,145,-17,-145520.730712143,6499470.78459856,869,"Corymbia.intermedia",0,6947
152.2127,-31.4594,1,1318,1059,2,145,-17,-145520.730712143,6499470.78459856,869,"Eucalyptus.blakelyi",0,6948
152.2127,-31.4594,1,1318,1059,2,145,-17,-145520.730712143,6499470.78459856,869,"Eucalyptus.carnea",0,6949
152.2127,-31.4594,1,1318,1059,2,145,-17,-145520.730712143,6499470.78459856,869,"Eucalyptus.fastigata",1,6950
152.2127,-31.4594,1,1318,1059,2,145,-17,-145520.730712143,6499470.78459856,869,"Eucalyptus.campanulata",0,6951
152.2127,-31.4594,1,1318,1059,2,145,-17,-145520.730712143,6499470.78459856,869,"Eucalyptus.nova-anglica",0,6952
